Canonical_Smiles,Inhibition 1,Inhibition 2,Inhibition 3
CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,15.6533,13.5901,13.0885
ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,35.2718,44.4076,35.7646
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,35.6361,43.5837,27.7647
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,39.5695,43.9169,27.9085
CC(C)=CCC/C(C)=C\CO,13.1306,15.3809,1.718
CCCC[Sn](Cl)(CCCC)CCCC,23.7718,25.2191,27.4246
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,0.9334,0.0259,0.0227
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,19.788,24.5292,24.7351
CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,18.0278,17.9457,16.2047
CC(C)CC(C)(O)C#CC(C)(O)CC(C)C,17.5201,17.8392,19.3587
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,18.5914,21.7953,10.072
CCCCCCCCn1sccc1=O,13.2706,25.466,12.6498
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],34.3678,39.6748,29.9845
c1cc(-c2ccncc2)ccn1,4.9098,15.0899,4.8506
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,68.8632,70.4022,63.374
CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1.Cl,1.7586,7.2472,6.2753
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,15.066,22.005,15.591
ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,64.9485,64.0773,60.5898
CC(=O)O[Hg]c1ccccc1,75.9529,82.2482,31.4482
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,27.9056,43.5265,19.5437
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,16.1879,17.2816,16.2035
ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@H]4C[C@H]([C@@H]5O[C@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,67.2274,76.8649,62.3281
CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1,10.5739,21.4322,13.1194
Oc1ccc2ccc3cccc4ccc1c2c34,12.3892,34.5031,10.0218
Oc1cc2ccccc2c2ccccc12,61.477,63.1954,63.1542
ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H](Cl)[C@H]4O[C@H]4[C@@H]3C1(Cl)C2(Cl)Cl,27.7573,26.9851,21.9709
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,87.934,86.1585,83.262
C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O,4.277,29.3205,31.9294
CCCCCCC(CCCCCCCCCCC(=O)OCC(COC(C)=O)OC(C)=O)OC(C)=O,21.4402,11.707,12.4669
CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc(O)cc2C1=O,14.2358,11.2491,14.3912
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1.Cl,34.5932,42.5142,35.7198
CC#Cc1cc(C)nc(Nc2ccccc2)n1,3.6832,7.5666,12.7086
CC(C)CCCCCCOC(=O)C1CCCCC1C(=O)OCCCCCCC(C)C,8.4284,4.9542,6.4402
CCCCSP(=O)(SCCCC)SCCCC,16.815,4.9028,5.9997
C#CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,40.5313,36.6892,45.7174
c1csc(-c2ccc(-c3cccs3)s2)c1,1.9983,0.681,14.888
OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,72.0987,66.5031,66.5227
O=C(Nc1ccccc1)Nc1cnns1,67.2634,55.5036,63.4848
O=C(O)c1cccc(C(F)(F)F)c1,4.3954,4.7373,13.2571
CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,34.7049,19.931,35.5664
Oc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1,27.1697,19.2564,28.883
O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,67.6561,59.8418,61.3234
COP(=S)(OC)Oc1ccc(SC)c(C)c1,38.9746,31.6829,33.5857
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,69.9625,66.5808,63.1476
CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,10.2251,4.8986,0.7757
O=C(Nc1cccc(Cl)c1)OCC#CCCl,56.4942,54.6918,41.482
CCCCC/C=C\C=C\C(=O)OCC,23.3764,19.4193,21.6355
O=[N+]([O-])/C=C/c1ccccc1,13.3345,14.0194,8.8436
Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O,55.9251,66.9514,53.2845
CCCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,73.0793,66.2958,71.2792
CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1,68.451,71.8989,63.3261
O=[N+]([O-])c1cc[n+]([O-])cc1,1.3928,12.1823,9.1548
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],28.2041,53.7154,32.4944
C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,28.9537,44.3601,21.941
CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,85.7849,89.5352,86.4367
COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,36.4204,40.4643,26.5301
CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,15.3136,15.7739,11.7808
[Na+].[O-]c1cc(Cl)c(Cl)cc1Cl,8.1332,2.528,6.3427
COCC(C)N(C(=O)CCl)c1c(C)csc1C,10.8133,3.3227,9.9528
CC(=O)/C=C/C1=C(C)CCCC1(C)C,5.7882,8.2573,8.0662
CCc1cccc(CC)c1N(COC)C(=O)CCl,3.0534,3.9522,9.9837
CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,68.2303,73.1263,58.1898
[Cu+].[I-],0.8007,2.2102,0.4384
C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,94.1925,96.7848,92.9885
CC(C)[C@@H](Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,15.2706,16.5912,11.1781
COC(=O)N(C(=O)N1CO[C@@]2(C(=O)OC)Cc3cc(Cl)ccc3C2=N1)c1ccc(OC(F)(F)F)cc1,60.6714,60.7616,51.8992
C#CCOC(=O)[C@@H](C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1,13.8695,16.1348,10.4471
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,81.9731,85.5939,80.2226
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,92.9511,92.4584,89.5292
O=C1c2ccccc2C(=O)C1c1nc2ccccc2c(Br)c1O,13.2067,11.3611,2.4339
C=CCOc1nc(OCC=C)nc(OCC=C)n1,40.662,43.6298,40.4157
O=C(O)c1c(Cl)ccc2cc(Cl)cnc12,6.3076,11.4044,0.2519
COc1cc(Cl)c(OC)cc1Cl,29.2449,33.6444,21.3085
O=C(O)c1c(Cl)ccc(Cl)c1Cl,2.9568,5.9446,0.909
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,25.2955,27.3022,23.5831
O.c1ccc([Sn](c2ccccc2)c2ccccc2)cc1,20.0177,39.0427,37.7551
C[Si]1(C)N[Si](C)(C)N[Si](C)(C)N1,60.3183,83.3782,77.6569
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,41.3532,51.3269,30.2157
C[Si](Cn1cncn1)(c1ccc(F)cc1)c1ccc(F)cc1,56.2719,55.4367,55.5931
CCOc1nc(F)cc2nc(S(=O)(=O)Nc3c(Cl)cccc3Cl)nn12,4.5598,14.3716,0.8452
CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,68.2129,70.2212,64.0366
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,21.0302,37.4571,3.4502
CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],8.771,6.0131,7.9184
O=C(O)c1cc(Cl)cc([N+](=O)[O-])c1Cl,3.013,1.7408,1.9316
CNC(=O)Oc1cccc(N=CN(C)C)c1.Cl,1.3283,1.2696,3.6374
CC(C)Nc1ccc(NC(C)C)c2c1C(=O)c1ccccc1C2=O,49.1193,54.0158,50.8445
O=S1(=O)OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,88.2178,90.2579,84.8999
CCCCC(CC)CN1C(=O)C2C3C=CC(C3)C2C1=O,78.0619,88.1033,79.2991
CC[C@H](C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H]([NH2+]C)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.O=C([O-])c1ccccc1,80.1586,80.8397,77.0536
CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,86.2612,86.4145,83.9682
N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,86.675,92.8413,87.6913
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)Cl,47.6386,64.9849,21.7209
CNC(=O)N(C)c1nnc(C(C)(C)C)s1,0.8389,5.7224,0.6978
C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,65.665,72.3235,65.3133
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,88.2097,90.1009,87.1869
C=CC(C)(O)CC/C=C(\C)CC,19.7211,27.9369,20.4895
CC1(C)CC(=O)CC(C)(C)N1,3.3585,2.5609,3.5497
CCCCCOC(=O)COc1cc(N2C(=O)C3=C(CCCC3)C2=O)c(F)cc1Cl,48.0867,50.992,48.5945
COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C2=NCCS2)c1CC(C)C,78.8567,83.4386,72.636
CO/N=C(/C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,18.7771,25.3692,15.8636
CCOP(=S)(OCC)SCCl,31.9443,24.627,31.864
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,7.3928,11.4574,1.4056
CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,76.2071,80.1534,75.0676
COC(=O)CSc1cc(N=c2sc(=O)n3n2CCCC3)c(F)cc1Cl,20.2163,20.1665,7.3856
C/C=C/C=C/CCCCCCCO,27.74,43.4391,25.1194
CC[C@H](C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,40.9991,44.0526,36.4178
CNC(=O)O/N=C/C(C)(C)SC,3.2178,2.5796,0.5255
OC/C=C/c1ccccc1,2.2939,2.3685,1.1929
CCC(=O)Nc1ccc(Cl)c(Cl)c1,12.9676,9.067,7.8581
CC(=O)Nc1ccc(S(N)(=O)=O)cc1,1.354,0.0811,0.265
O=c1n(Cl)c(=O)n(Cl)c(=O)n1Cl,3.2691,10.1541,7.0306
CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,72.9834,73.2057,69.5335
CCOP(=S)(OCC)SCCSCC,52.1962,51.8096,47.8912
N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,83.3122,86.3151,83.9864
CCNP(=S)(OC)O/C(C)=C/C(=O)OC(C)C,86.8589,85.4652,80.8051
CCCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1,80.3324,83.3681,76.0181
COc1ccc(-c2ccccc2)cc1NNC(=O)OC(C)C,73.7504,79.6344,60.9619
Cl[Hg]c1ccccc1,56.7597,74.9664,39.9287
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,74.9496,77.2911,75.7136
CC(C)(C)C(O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,82.4121,82.5469,80.6201
Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,3.1057,9.8056,6.0226
CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,67.2422,64.6144,57.6805
CCCCCCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,47.3662,48.4509,40.1315
Cc1ccc(S(=O)(=O)[N-]Cl)cc1.O.O.[Na+],5.4369,2.7505,0.2744
Cc1c(F)c(F)c(COC(=O)C2C(/C=C(\Cl)C(F)(F)F)C2(C)C)c(F)c1F,14.2841,9.919,13.0427
CN(C)C(=O)Nc1ccccc1,0.5736,2.3425,3.1629
CCCCCC(CO)CCC,1.738,3.785,0.0043
O=[N+]([O-])c1ccc(O)cc1C(F)(F)F,38.0066,7.6489,4.78
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,59.8389,48.8198,34.5083
COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,21.2709,28.883,17.0723
COc1ccc(/C(=C/C(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC,67.3572,72.334,60.8059
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],7.8039,9.7576,7.5531
CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,16.9485,25.3135,16.1227
CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccccc1,7.0801,22.6272,8.1335
CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1,11.146,14.788,17.7623
CC(C)(C)[C@@H](O)[C@@H](Cc1ccc(Cl)cc1)n1cncn1,86.8528,90.7332,89.501
COP(=S)(OC)SCn1nnc2ccccc2c1=O,39.5434,43.0445,38.7178
C=CC(=O)OCCCCOC(=O)C=C,1.9077,2.5327,12.7995
CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,39.3183,40.9717,34.9397
CC(C)=CCCC(C)C=O,13.5151,8.8389,29.1621
CCC(C)(NC(=O)c1cc(Cl)c(C)c(Cl)c1)C(=O)CCl,54.3521,45.4782,43.7166
CC[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,68.7424,67.3146,74.7535
Fc1ccc(C2(Cn3cncn3)OC2c2ccccc2Cl)cc1,69.2469,67.7205,61.5057
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,52.9975,46.6984,53.0663
CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],80.772,79.8253,78.1664
CCOP(=S)(Oc1cnc(C(C)(C)C)nc1)OC(C)C,84.5113,82.7878,76.657
C=C(C)[C@@H]1CC=C(C=O)CC1,13.6755,31.7745,10.1801
O=C1CCCCCCCCCCCC(=O)OCCO1,27.5429,20.7785,19.7812
Cl.Nc1ccc(-c2ccccc2)cc1,32.2777,25.9815,27.6832
O=C(O)c1nc(Cl)c(Cl)c(Cl)c1Cl,30.7722,9.4637,6.6176
CCCCNC(=S)NCCCC,17.4351,24.0654,20.0109
CN1CSC(=S)N(C)C1,5.0595,1.5109,0.8908
O=C=Nc1ccc(Cl)cc1,4.3991,4.2268,6.6703
CNCCCC12CCC(c3ccccc31)c1ccccc12.Cl,79.0295,80.835,80.8017
CCOC(=O)C(Cl)Cc1cc(-n2nc(C)n(C(F)F)c2=O)c(F)cc1Cl,12.2918,25.2517,5.5231
FC(F)C(F)(F)OCC(Cn1cncn1)c1ccc(Cl)cc1Cl,65.912,63.9608,65.7566
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,26.1772,33.2089,21.188
COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,8.4014,1.3565,2.3885
COc1cnc(OC)n2nc(NS(=O)(=O)c3c(OCC(F)F)cccc3C(F)(F)F)nc12,10.2962,10.0675,9.0289
CCCCCCCCCCCCc1ccc(O)cc1,12.328,1.683,14.476
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,41.4994,42.2436,35.2013
CCOc1cc(C(C)(C)C)ccc1C1COC(c2c(F)cccc2F)=N1,87.7321,84.6588,76.222
COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,72.458,72.8882,72.7409
c1ccc(Nc2ccccc2)cc1,5.6395,0.3414,3.0606
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,7.8436,8.7974,5.0697
CO[Si](C)(C)OC,6.607,10.3291,6.9439
CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1,10.0396,10.4113,11.2969
C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O,46.9595,59.9753,35.4454
CO/N=C(\C(=O)OC)c1ccccc1CO/N=C(\C)c1cccc(C(F)(F)F)c1,14.0153,18.7484,13.8836
C[C@H]1[C@H](c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1,44.2499,54.8865,40.3153
COc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,12.7961,10.1476,9.0066
CCOP(=O)(SC(C)CC)N1CCSC1=O,14.6503,23.1719,14.384
O=c1c2ccccc2nnn1CCl,42.4021,37.5476,28.0411
NNC(=O)CCCCC(=O)NN,37.781,66.2648,56.5653
O=C(O)C1(C(=O)Nc2ccc(Cl)cc2Cl)CC1,16.5203,12.7304,8.7267
CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,11.0103,42.5043,8.3117
Cc1nn(-c2cc(NS(C)(=O)=O)c(Cl)cc2Cl)c(=O)n1C(F)F,7.0093,10.5957,0.8443
CSC1=N[C@@](C)(c2ccccc2)C(=O)N1Nc1ccccc1,9.7882,23.2782,11.2808
CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)O,1.4019,7.0918,3.7441
CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,64.0385,72.6861,65.3275
COc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C,89.5879,87.2725,87.6726
Nc1nc(N)nc(Cl)n1,0.1567,4.4747,36.1868
CCCCC(CC)C(=O)OCCOCCOCCOCCOC(=O)C(CC)CCCC,34.9163,46.5972,33.907
CC/C(=N\OC/C=C/Cl)C1=C(O)CC(C2CCOCC2)CC1=O,10.9241,26.0754,11.4379
CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,86.2275,88.0754,83.8137
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F,13.4581,40.7225,16.8994
CCCCNC(=O)OCC#CI,59.8736,62.0549,37.9909
O=C1CCCCCCCCCCCCCCO1,15.3277,17.8266,1.6165
CC1=CC=C(C(C)C)CC1,11.3741,14.1783,17.3698
Cc1ccccc1CO[C@@H]1C[C@@]2(C(C)C)CC[C@]1(C)O2,65.1984,69.9745,59.0815
CCCCN,4.0485,11.3593,1.6859
CCC(C)(C)C(=O)OC1=C(c2ccc(Cl)cc2Cl)C(=O)OC12CCCCC2,29.9097,32.2364,28.914
CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1,81.2564,81.4846,76.7832
CC1(c2ccc(Oc3ccccc3)cc2)OC(=O)N(Nc2ccccc2)C1=O,35.188,56.2567,30.389
O.[Br-].[Br-].c1cc[n+]2c(c1)-c1cccc[n+]1CC2,10.5254,6.3027,4.7352
C=CCOC(=O)C(C)(C)OC(=O)c1cc(-n2c(=O)cc(C(F)(F)F)n(C)c2=O)ccc1Cl,90.6188,91.4905,91.1459
CC(c1cc2ccccc2s1)N(O)C(N)=O,23.432,32.9172,20.907
CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,47.6212,54.994,37.7588
S=c1[nH][nH]c(=S)s1,10.0241,8.9788,8.5707
CCOP(=S)(OCC)Oc1ccc(Cl)cc1Cl,58.5487,74.9478,68.2536
CNC(=O)CSP(=S)(OC)OC,9.909,9.9037,4.0025
CCCN(CC)CC1COC2(CCC(C(C)(C)C)CC2)O1,33.8331,37.0819,23.7296
C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,13.128,18.5908,12.6102
NCC1CCCC(CN)C1,8.8632,4.393,54.835
O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Nc1ncc(C(F)(F)F)cc1Cl,23.2158,55.3834,28.5997
CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,93.7526,92.8478,86.7051
C=C(C)C(=O)OCCOC(=O)CC(C)=O,8.0084,0.168,4.0512
COc1cc(OC)nc(NC(=O)[N-]S(=O)(=O)c2ncccc2OCC(F)(F)F)n1.[Na+],5.7956,1.616,1.9089
CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,70.0155,71.9164,66.8243
CCCCOP(=O)(O)OCCCC,9.4291,16.7444,2.1067
N#CCC#N,7.2888,0.0999,6.6652
Cc1cc(O)c(Cl)c(C)c1Cl,0.788,0.9301,2.5324
C=CCc1ccc(OC(=O)Cc2ccccc2)c(OC)c1,40.5198,50.8259,32.7269
COP(=S)(NC(C)C)Oc1ccc(C)cc1[N+](=O)[O-],85.7172,90.2031,89.6532
C1=Cc2ccccc2C1,2.8833,3.1639,8.0565
CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,38.5032,44.6474,36.6496
CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,60.3612,62.8589,60.1283
Cc1ccc(N(SC(F)(Cl)Cl)S(=O)(=O)N(C)C)cc1,10.7966,10.1108,6.0025
CCOc1ccc2c(c1)C(C)CC(C)(C)N2,47.7843,44.599,40.2333
Cc1cc(C)c(C2=C(OC(=O)CC(C)(C)C)C3(CCCC3)OC2=O)c(C)c1,10.798,13.1339,13.4427
CC(C)(C)c1cc(CCC(=O)NN)cc(C(C)(C)C)c1O,95.3351,93.7477,92.784
CO[Si](C)(OC)c1ccccc1,18.8295,3.974,34.4641
CCCCCCOc1cc(C)c(O)c(C)c1C,17.6726,10.1255,17.6238
Clc1ccc(C(Cl)(Cl)Cl)cn1,15.5898,10.3388,8.4817
Clc1nc(C(Cl)(Cl)Cl)c(Cl)c(Cl)c1Cl,60.343,54.2899,53.7304
OC(c1ccc(F)cc1)(c1cncnc1)c1ccccc1Cl,64.7703,66.2316,63.8371
O=c1oc2ccccc2c(O)c1C1CCCc2ccccc21,5.0893,7.5362,5.1162
O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1,34.2122,28.3134,36.9636
CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C,18.2402,6.4295,22.044
c1ccc2sc(SN(C3CCCCC3)C3CCCCC3)nc2c1,45.227,37.4664,35.4496
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cccnc1,52.2649,49.0222,51.9687
CCCCN(CCCCO)N=O,1.2607,9.6295,0.7436
CCCCCCCCCCCCSC,0.7593,4.3609,2.5398
CC(C)OP(=O)(CP(=O)(OC(C)C)OC(C)C)OC(C)C,5.8066,8.4357,3.7729
C=CC(=O)OCC1CC2CC1C1CCC(COC(=O)C=C)C21,26.7305,26.6577,18.3244
CC(C)(C)C1CCCCC1O,0.274,1.2519,0.1117
C=CC(=O)OCC(C)OCC(C)OCC(C)OC(=O)C=C,57.8883,59.8284,53.4905
C=C[Si](OC(C)=O)(OC(C)=O)OC(C)=O,14.9205,12.5595,8.3591
CO[Si](CCCn1c(=O)n(CCC[Si](OC)(OC)OC)c(=O)n(CCC[Si](OC)(OC)OC)c1=O)(OC)OC,4.9455,4.6309,2.9073
II,11.8962,20.7278,15.1354
CCO[Si](C)(OCC)OCC,20.3247,11.0888,14.4817
CCCCOC(=O)[C@H](C)O,2.1942,7.7517,8.5733
COP(N)(=S)Oc1ccccc1C(=O)OC(C)C,69.3202,64.2973,65.9847
CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],8.6754,6.9982,7.113
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,13.9854,16.0213,7.1262
COC(=O)Nc1ccc(Cl)c(Cl)c1,0.4152,0.1478,0.2389
CC(C)(C)c1ccc(C(=O)O)cc1,5.5745,8.3968,3.7397
OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F,81.5744,80.092,80.9753
CCCC1C(CC)=CC(CC)=CN1c1ccccc1,45.8967,30.4078,25.6192
CCCCCCCCCCCC(=O)NCCCN(C)C,0.7393,6.1664,0.6547
COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,58.5409,60.064,47.4955
CCCSP(=S)(OCC)Oc1ccc(SC)cc1,51.7571,51.3604,36.293
Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,12.28,13.7548,3.6289
CC1=CC(=O)c2ccccc2C1=O,18.5118,14.8256,24.5959
CCO[Si](CC)(OCC)OCC,59.6621,56.435,56.6631
Cc1ccc(C(C)C)cc1O,11.8018,2.3027,10.1584
c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1,28.9012,37.1733,30.8362
COC(N)=O,0.3833,0.5847,0.2061
NCCOCCN,4.0448,4.2477,0.4384
CN(C)Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,14.1059,13.9383,12.4152
C=CC(=O)NCOCC(C)C,5.1826,4.7448,0.3636
CC[Sn](Br)(CC)CC,38.279,25.54,27.4887
COC(C)(C)CCC[C@H](C)C/C=C/C(C)=C/C(=O)OC(C)C,11.9747,20.2348,14.0053
CC(C)CC(C)N(c1ccccc1)c1ccc(N)cc1,42.0793,41.8612,15.631
CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1,2.6339,9.5657,10.8579
CCOP(=S)(OCC)SCn1nnc2ccccc2c1=O,69.7061,66.2748,59.9951
CC1CCCCC1NC(=O)Nc1ccccc1,37.0846,38.5392,35.364
CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,67.6227,64.0148,56.8478
CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C,38.696,40.2657,25.7683
