,Canonical_Smiles,Inhibition
2768,Oc1c2c(nn1-c1nc3ccccc3s1)CCc1ccccc1-2,1.0
2769,Cc1[nH]n(-c2ccccn2)c(=O)c1C(=O)Nc1ccc2c(c1)OCO2,41.0
2773,CS(=O)(=O)n1ccc2cc(C(=O)N3CCCC(c4ccnc5ncnn45)C3)ccc21,0.0
2779,CC(C)(C)CCc1cc(C(F)(F)F)ccc1CNC(=O)Nc1cccc2[nH]ncc12,86.0
2781,CC(C#N)=C1CCN(c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)CC1,7.45
2782,CC(C#N)=C1CCN(c2ccc(N3C[C@H](Cn4cc(F)nn4)OC3=O)cc2F)CC1,21.44
2783,Cc1cc(-c2nc3cccnn3c2-c2ccnc(NC(=O)c3ccc(C)[n+]([O-])c3)c2)ccc1F,55.0
2784,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1cc(Br)ccc1F,90.0
2785,Cn1cc(C[C@H](NC(=O)C2CCCCC2)C(=O)Nc2ccncc2)c2ccccc21,96.0
2787,CN(C)C(=O)C1CCN(c2cnccc2-n2cc(C(F)(F)F)cn2)CC1,47.0
2789,CS(=O)(=O)N(Cc1c[nH]cn1)c1ccc(-c2ccc(F)cc2)cc1F,86.1
2791,O=C(NO)C1(S(=O)(=O)c2ccc(OCc3ccc(OC(F)(F)F)cc3)cc2)CCC2(CCNCC2)C1,0.0
2792,COc1cc2ccccc2cc1C(=O)NC(=S)Nc1ccc(-c2ncc[nH]2)cc1,28.0
2797,CS(=O)(=O)c1ccc(COc2ccc(-c3ccn[nH]3)nc2)cc1,11.0
2801,O=S(=O)(Nc1ncns1)c1cc(F)c(OC[C@@H]2CCNC[C@H]2c2ccc(F)cc2)cc1F,89.0
2802,O=S(=O)(Nc1ncccn1)c1cc(F)c(OC[C@@H]2CNCC[C@H]2c2ccc(Cl)cc2)cc1F,12.0
2809,CCCOc1ccc(-c2cc(OCCN3CCc4cc(OC)c(OC)cc4C3)c3cc(OC)c(OC)cc3n2)cc1,60.0
2817,NC12CC3c4ccccc4C4CC(F)(C1)CC34C2,4.0
2818,COc1ccc(Oc2ccc(CN(Cc3ccccc3)Cc3cnc4nc(N)nc(N)c4n3)cc2)cc1,62.0
2820,NC(=O)C1CCN(C(=O)c2ccc(NCc3cnc4nc(N)nc(N)c4n3)cc2)CC1,0.0
2821,COC(=O)C1CCN(C(=O)c2ccc(N(CCCO)Cc3cnc4nc(N)nc(N)c4n3)cc2)CC1,0.0
2822,Nc1nc(N)c2nc(CNc3cccc4ccccc34)cnc2n1,34.0
2823,COc1ccc(Oc2ccc(CN(C)Cc3cnc4nc(N)nc(N)c4n3)cc2)cc1,51.0
2828,CS(=O)(=O)c1cccc(COc2ccc(-c3ccn[nH]3)nc2)c1,13.0
2830,Cc1cc(-c2ccc(SCC(=O)Nc3ccc(-c4cnccn4)cn3)cc2)ccn1,60.0
2836,Cl.O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(N2CCN(Cc3ccc(F)cc3)CC2)cc1F,61.0
2837,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(Cl)cc2)cc1F,14.0
2838,COc1cc(NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)C2CCCCC2)ccn1,50.0
2841,N#CCc1ccc(Nc2ncnc3ccc(-c4ccc5[nH]ccc5c4)cc23)cc1,51.0
2842,CCN(CC)CCCCCCCOc1cc2oc3cc(OCCCCCCCN(CC)CC)c(OC)c(CC=C(C)C)c3c(=O)c2c(O)c1CC=C(C)C,3.0
2843,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3cn[nH]c3)ccc12,68.0
2845,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2cc(=O)n(C)c(C)c2C)C2CC2)cc(OCCOC)c1,41.0
2847,CCN(CC)CCCC(C)Nc1ccnc2cc(Oc3ccccc3)ccc12,100.0
2850,CC(=O)NC[C@H]1CN(c2ccc(-c3csc(-c4nnc5ncccn45)c3)c(F)c2)C(=O)O1,37.7
2851,COc1ccc2c(c1)C(NC(=O)Nc1cccc3[nH]ncc13)CCN2C,59.0
2859,CC(=O)NCCc1cc(Cl)c(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c1,97.0
2863,Cc1cc(-n2c(=O)ccc3cnc4ccc(-c5cnc6ccccc6c5)cc4c32)ccc1-c1ccc(C(=O)NC2CCN(C)CC2)cc1,34.0
2867,Cc1[nH]n(-c2nc3ccc(F)cc3s2)c(=O)c1-c1ccccc1,6.0
2870,Oc1c2c(nn1-c1nc3ccccc3[nH]1)CCc1ccccc1-2,56.0
2874,Oc1ccc2cc(-c3cccc(-c4ccncc4)c3)ccc2c1,19.0
2882,COc1cccc(N2CCN(c3c(C)n(Cc4c(F)cccc4C(F)(F)F)c(=O)n(C[C@H](NCCCC(=O)O)c4ccccc4)c3=O)CC2)c1F,27.0
2886,Cn1ncc2c(NC(=O)NCc3ccc(C(F)(F)F)cc3CCC(C)(C)C)cccc21,10.0
2887,CNC(=O)c1cccc(NCc2nc(-c3ccncc3)n[nH]2)c1,66.0
2888,O=C(Nc1ccccc1)c1cccc(NCc2nc(-c3ccncc3)n[nH]2)c1,94.0
2889,O=C(Cc1ccccc1)Nc1cc(NCc2nc(-c3ccncc3)n[nH]2)ccc1Cl,90.0
2890,O=C(NCc1ccccc1)c1cccc(NCc2nc(-c3ccncc3CO)n[nH]2)c1,100.0
2891,OCCc1cnccc1-c1n[nH]c(CNc2ccc(Cl)cc2)n1,100.0
2892,Cc1c(-c2ccncc2)n[nH]c1CNc1cccc(C(=O)NCc2ccccc2)c1,96.0
2893,O=C(NCc1ccccc1)c1cccc(NCc2nc(-c3ccncc3)cs2)c1,92.0
2894,Cn1c(CNc2cccc(C(=O)NCc3cccc(C(F)(F)F)c3)c2)nnc1-c1ccncc1,44.0
2901,CC1CCCN(CCCCCCCOc2ccc(Cl)cc2)C1,4.0
2903,O=S(=O)(Nc1ncns1)c1cc(F)c(OC[C@@H]2CN(CC(F)F)CC[C@H]2c2ccc(Cl)cc2)cc1F,98.0
2904,Cc1cc(NS(=O)(=O)c2cc(F)c(OC[C@@H]3CNCC[C@H]3c3ccc(Cl)cc3)cc2F)no1,24.0
2911,COc1cc(O)c(C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)cc1OC,18.7
2912,COc1ccc(-c2csc3nc(C(=O)NCc4cccc(OCCOc5nc[nH]n5)c4)[nH]c(=O)c23)cc1,25.0
2913,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccccc2F)cc1F,63.0
2914,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(F)cc1F,94.0
2915,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccccc1Cl,97.0
2918,N#CCc1ccc(Nc2ncnc3ccc(-c4cncc5ccccc45)cc23)cc1,27.0
2919,Cn1nccc1Nc1nc(NCC(F)(F)F)c2nc[nH]c2n1,33.0
2920,C=CCOc1cc(F)c(F)cc1C1CC1CN.Cl,3.4
2922,CNc1cc(C)nc(Nc2ccc(OC)c(OCCCN3CCCC3)c2)n1,8.0
2924,CN1CCC(NC(=O)c2ccc(-c3ccc(-n4c(=O)ccc5cnc6ccc(-c7cnc8ccccc8c7)cc6c54)cc3C(F)(F)F)cc2)CC1,61.0
2930,CC(C)(C)c1ccc(OCCCN2CCCCC2)cc1,61.0
2932,CS(=O)(=O)c1cccc(COc2ccc(-c3ccn[nH]3)nc2)c1,9.0
2934,COc1ccccc1NCc1nc(-c2ccncc2)n[nH]1,93.0
2935,O=C(NCCc1ccccc1)c1cccc(NCc2nc(-c3ccncc3)n[nH]2)c1,95.0
2936,Cc1cc(-c2n[nH]c(CNc3ccc(Cl)cc3)n2)ccn1,47.0
2937,CC(=O)Nc1cc(-c2nnc(CNc3cccc(C(=O)NCc4ccccc4C(F)(F)F)c3)n2C)ccn1,56.0
2938,O=C(NCc1ccccc1)c1cccc(NCc2nnc(-c3ccncc3)o2)c1,43.0
2939,O=C(NCc1ccccc1)c1cccc(NCc2nnc(-c3ccncc3)n2Cc2ccccc2)c1,87.0
2941,COCCN(C)Cc1c(-c2ccc(NC(=O)NOC)cc2)sc2c1c(=O)n(-c1ccc(OC)nn1)c(=O)n2Cc1c(F)cccc1F,9.0
2944,O=C1CCc2cc(-c3cncc(-c4cccc(F)c4)c3)cc3c2N1CC3,43.0
2945,N#Cc1ccc(COc2ccc(-c3ccn[nH]3)nc2)cc1,38.0
2946,CCCOc1cccc(CCCN2C[C@H](O)[C@@H](O)[C@H](O)[C@H]2CO)c1,0.7
2947,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCCOC1CCCCCC1,21.2
2948,COc1ccccc1OCCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,12.1
2949,CCCOc1cccc(CCCN2C[C@H](O)[C@@H](O)[C@H](O)[C@H]2CO)c1,8.6
2950,CCCC(CCC)OCCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,2.5
2954,Cc1[nH]c2ncnc(-c3ccc(NC(=O)Nc4cccc(C(=O)NC(C)C)c4)cc3)c2c1C,42.0
2956,COc1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCC4(CCNCC4)C3)cc2)cc1,0.0
2962,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,81.0
2964,CCC(c1ccc(-c2ccsc2Cl)cc1)n1ccnc1,97.0
2965,Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccc(CNC(=O)CCc2cccnc2)cc1,65.0
2967,Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccc(CNC(=O)Oc2ccccc2)cc1,22.0
2978,CN1CCC[C@@H]1COc1ccc(/C(=C(/CCCO)c2ccccc2)c2ccc(O)cc2)cc1.Cl,20.6
2979,COCCNc1cc(Cl)c(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c1,71.0
2981,COCCCc1cc(C)c(C)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c1,74.0
2985,Cn1ccc([C@H]2CCNC[C@@H]2C(=O)N(Cc2cn(Cc3ccccc3)c3cccc(F)c23)C2CC2)cc1=O,19.0
2992,Cl.O=C(NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21)[C@@H]1CCCN1,35.0
2999,COc1ccc2c(c1)C(NC(=O)Nc1cccc3[nH]ncc13)CCN2CC1CCCCC1,93.0
3003,COC(=O)N[C@H](C(=O)NNCc1ccc(-c2ccccn2)cc1)C(C)(C)C,90.0
3005,COc1ccc(N(CCO)C(=O)Nc2ccc(-c3ncnc4[nH]cc(C)c34)cc2)cc1,2.0
3006,Nc1ccc(-c2csc(=O)[nH]2)cc1S(=O)(=O)NC1CCCC1,70.0
3007,O=C(Nc1cc(-c2csc(=O)[nH]2)cc(S(=O)(=O)NC2CCCC2)c1)c1cccs1,17.0
3008,Cc1ccc(-c2csc(=O)[nH]2)cc1S(=O)(=O)NC1CCCC1,68.0
3009,O=C(Nc1cc(-c2csc(=O)[nH]2)cc(S(=O)(=O)NC2CCCC2)c1)C1CC1,21.0
3010,O=C(Nc1cc(-c2csc(=O)[nH]2)cc(S(=O)(=O)NC2CCCC2)c1)c1cccs1,34.0
3015,O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccc(Cl)cc1,30.8
3016,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,71.0
3024,COC(=O)NCCc1cc(Cl)c(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c1,45.0
3027,C/C(=C\c1ccc2c(c1)N(S(=O)(=O)c1ccc(F)c(C3CC3)c1)C[C@H](CCC(=O)O)O2)c1c(F)cccc1Cl,4.0
3031,CC(=O)c1ccc(S(=O)(=O)c2c(C)c(C(=O)O)n(CCCOc3cc(C)c(Cl)c(C)c3)c2C)cc1,29.36
3035,O=C(O)CC[C@H]1CN(S(=O)(=O)c2cccc(C(F)(F)F)c2)c2cc(-c3ccccc3Cl)ccc2O1,20.0
3038,CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,47.2
3039,c1cncc(OCC2CNCCN2c2nc3ccccc3o2)c1,17.0
3044,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C(=O)C(C)C)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,74.0
3058,CCN(CC)CCNC(=O)c1cccc(-n2cc(NC(=O)Nc3ccccc3Cl)cn2)c1,15.0
3061,Cn1ccc([C@H]2CCNC[C@@H]2C(=O)N(Cc2cc(CCC#N)cc(Cl)c2Cl)C2CC2)cc1=O,52.0
3062,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)cc(-c2ccccc2)c1,23.0
3066,Fc1cc(C(CC2CNC2)Oc2cccc(Cl)c2)ccc1Cl,13.0
3067,Cc1ccc(OC(CC2CNC2)c2ccc(Cl)c(F)c2)cc1,13.0
3070,C=CCOc1ccc(F)cc1[C@H]1C[C@@H]1CN.Cl,15.0
3075,O=S(=O)(Nc1ncns1)c1cc(F)c(OC[C@@H]2CNCC[C@H]2c2ccc(Cl)cc2)cc1F,96.0
3078,Cc1ccc2c(ccn2-c2cc(C(=O)N3Cc4ccccc4C3)c(O)cc2O)c1,4.0
3079,O=C(c1cc(Nc2ccccc2)c(O)cc1O)N1Cc2ccccc2C1,19.0
3080,Cc1cc(C(N)=O)ccc1-n1c(CCC(=O)O)ccc1-c1ccc(-n2ccnc2)cc1,60.0
3082,CCC(c1ccc(-c2ccc(O)c(Cl)c2)cc1)n1ccnc1,99.0
3105,COc1cc2c(-c3cc(OC)c(OC)c(OC)c3)nccc2cc1O,13.0
3110,Cc1c[nH]c2ncnc(-c3ccc(NC(=O)N(CCO)c4ccc(F)cc4)cc3)c12,25.0
3114,CC(C)N1CCC(c2ccc(/C(=C(/CCCO)c3ccccc3)c3ccc(O)cc3)cc2)CC1.Cl,42.0
3115,O=C(NCCN1CCOCC1)c1ccc2cc1OCCCCCCOc1cc(ccc1F)-c1nc(ncc1F)N2,27.5
3117,NC(=O)c1cn2cc(-c3cnc(N)nc3)nc(N3CCOCC3)c2n1,17.0
3130,CO/N=C(\C)c1ccc(-n2ccnc2)c(NC(=O)c2sc(-c3ccccc3)nc2C)c1,96.0
3131,CC(=O)N(Cc1c[nH]cn1)c1ccc(-c2nc3ccccc3s2)cc1,28.1
3135,COc1ccc2c(c1)CC(C(=O)Nc1cc(F)c(-c3cn[nH]c3)c(F)c1)CO2,38.0
3141,O=C(Nc1cc(F)c(-c2cn[nH]c2)c(F)c1)C1COc2ccccc2C1,43.0
3143,COc1ccc(S(=O)(=O)NC(=O)CN(c2cccc3c2CCN3C(C(=O)NS(=O)(=O)c2ccc(C)cc2OC)c2cccc(OC)c2)S(=O)(=O)c2ccc(OC)cc2)cc1,46.86
3146,Cc1nc(CN2CCC[C@H]2c2ncccc2C)cc(N2CCN(C)CC2)n1,7.0
3148,O=S(=O)(Nc1nncs1)c1cc(F)c(OC[C@@H]2CNCC[C@H]2c2ccc(Cl)cc2)cc1F,30.0
3154,CN1CCN(c2nc(NCc3nc4cc(Cl)c(Cl)cc4[nH]3)c3ncn(-c4cccnc4)c3n2)CC1,60.0
3156,Fc1cccc(-n2cnc3c(NCc4cccnc4)nc(N4CCOCC4)nc32)c1,74.0
3157,CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)(F)F)nc3)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,64.0
3160,CC(=O)N(O)C(CS(=O)(=O)c1ccc(-c2cccc(CNC(=O)c3nc4ccccc4c(=O)[nH]3)c2)cc1)C(C)C,99.0
3161,O=C1c2oc3c(c2C(=O)c2cccc(O)c21)c(=O)oc1ccccc13,40.81
3162,O=C1c2cccc(O)c2C(=O)c2c1oc1c2c(=O)oc2ccccc21,9.44
3163,COc1ncccc1C(=O)N([C@@H]1CCc2c(F)cc(Cl)cc21)[C@@H](C(N)=O)c1ccccc1,22.0
3166,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cc3)nc2n2cc(C(C)C)nc12,8.0
3169,Cc1[nH]n(-c2ccccn2)c(=O)c1C(=O)Nc1ccc(C(F)(F)F)cc1,18.0
3170,Cc1[nH]n(-c2ccccn2)c(=O)c1-c1ccccc1,26.0
3171,CC1(C)Cc2c(c(C(=O)NCC(F)(F)C(F)(F)F)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,0.3
3172,COc1cccc(CNC(=O)c2c[nH]c3nc(-c4cn[nH]c4)ccc23)c1,46.0
3175,CC(=O)Nc1cc(NCc2nc(-c3ccncc3)n[nH]2)ccc1Cl,80.0
3176,Cn1c(CNc2cccc(C(=O)NCc3ccc(C(F)(F)F)cc3)c2)nnc1-c1ccncc1,36.0
3177,COc1ccccc1CNC(=O)c1cccc(NCc2nnc(-c3ccncc3)n2C)c1,60.0
3178,NC1=N[C@@]2(c3cc(NC(=O)c4ncc(F)cc4F)ccc3F)CN(c3ncc(F)cn3)C[C@H]2CS1,43.0
3180,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1N1CCNCC1,1.0
3186,O=C(NC1COC1)c1cc(-n2ncc3cc(Nc4ccccc4Cl)cnc32)cs1,14.0
3190,COc1cccc(N(CCO)C(=O)Nc2ccc(-c3ncnc4[nH]cc(C)c34)cc2)c1,44.0
3191,O=c1[nH]c(Nc2cc(Cl)cc(Cl)c2)nc2cccc(O)c12,65.0
3193,O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(OCc3ccc(F)cc3F)c(F)c2)cc1F,38.0
3195,CNc1cc(-c2csc(=O)[nH]2)cc(S(=O)(=O)NC2CCCC2)c1C,47.0
3201,Fc1cccc(OC(CC2CNC2)c2ccc(Cl)c(F)c2)c1,11.0
3202,Cc1ccccc1OC(CC1CNC1)c1ccc(Cl)c(F)c1,16.0
3204,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,14.4
3205,Cc1n[nH]c(C)c1N1CCN(c2cc(C(=O)O)ccc2Cl)CC1,19.5
3207,O=c1c(O)c(-c2csc3ccccc23)oc2ccc(Cl)cc12,1.36
3208,COc1ccc2oc(-c3csc4ccccc34)c(OC(=O)N(C)C)c(=O)c2c1,47.44
3209,Cc1cnn(-c2ccncc2N2CCC(C(=O)N(C)C)CC2)c1,21.0
3219,O=S(=O)(Nc1ncns1)c1cc(F)c(OC[C@H]2CNCC[C@@H]2c2ccc(Cl)c(F)c2)cc1F,96.0
3220,O=S(=O)(Nc1ccncn1)c1cc(F)c(OC[C@@H]2CNCC[C@H]2c2ccc(Cl)cc2)cc1F,57.0
3223,Cc1sc(C(=O)N[C@@H]2CCOC2)cc1-n1cc(NC(=O)Nc2c(F)cccc2Cl)cn1,26.0
3229,CCCc1oc(CCCO)c(C(=O)O)c1C,2.0
3230,COc1cccc2c1C(NCCOc1cc(F)ccc1F)CCS2(=O)=O.Cl,28.6
3233,CS(=O)(=O)c1nc(Nc2ccc(F)c(Cl)c2)cc(NC2CCC(N)CC2)n1,44.0
3238,CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc(Cc2ncco2)cc1,57.0
3243,Cc1cc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)ccn1,44.0
3253,COc1ccc2c(n1)C1(CO2)C(=O)N(Cc2csc(C(C)C)n2)c2ccccc21,70.0
3254,COc1ccc2c(n1)C1(CO2)C(=O)Nc2ccccc21,27.0
3255,Cc1nc(-c2cccc(C#N)c2)n(OCc2ccc(C#N)cc2)c1C(=O)O,7.4
3259,Cc1noc2c1-c1sc(C)c(C)c1C(c1ccc(N)nc1)=N[C@H]2CC(N)=O,20.0
3261,CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc(Cn2cnc(C)c2)cc1,44.0
3262,CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc(CN2CCCC2=O)cc1,28.0
3270,O=C(NCc1cccc(OCCOc2nc[nH]n2)c1)c1nc2scc(-c3cccs3)c2c(=O)[nH]1,57.0
3271,Cc1ccc2nc(N3CCC(NC4CCOCC4)CC3)c(-c3nc(C)no3)cc2c1,4.0
3280,CN(C)CCNC(=O)c1cn2cc(-c3cnc(N)nc3)nc(N3CCOCC3)c2n1,15.0
3281,Nc1ncc(-c2cn3cc(C(=O)NCCN4CCOCC4)nc3c(N3CCOCC3)n2)cn1,15.0
3282,COCCNC(=O)c1cn2cc(-c3cnc(N)nc3)nc(N3CCOCC3)c2n1,2.0
3294,COc1ccc(-c2nc3ccccc3c(=O)[nH]2)cc1OCc1ccc(F)cc1F,5.2
3299,CCCCc1nc(-c2ccc(OCCCN(CC)CC)cc2)cn1-c1ccc(Oc2ccc(Cl)cc2)cc1,0.0
3301,COc1cccc(CNC(=O)c2c[nH]c3cc(-c4cn[nH]c4)ccc23)c1,72.0
3302,COc1cccc([C@@H](C)NC(=O)c2cc3ccc(-c4cn[nH]c4)nc3[nH]2)c1,23.0
3304,O=C(Nc1cc(NS(=O)(=O)c2cccs2)cc(-c2csc(=O)[nH]2)c1)c1cccs1,8.0
3305,Cc1cccc(NC(=O)c2c(C)[nH]n(-c3ccccn3)c2=O)c1,19.0
3306,COc1ccc(-c2c(C)[nH]n(-c3ccccn3)c2=O)cc1,35.0
3307,Oc1c2c(nn1-c1nc3ccc(F)cc3s1)CCc1ccccc1-2,11.0
3308,Oc1c2c(nn1-c1ccccn1)CCc1ccccc1-2,44.0
3313,C[C@@H](C(=O)Nc1nnc[nH]1)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,8.0
3315,O=C(NCCCCCCn1nc2ccccn2c1=O)N1CCN(c2cccc(Cl)c2)CC1,75.0
3317,O=C(c1cn2ccn(Cc3ccc(Cl)c(Cl)c3)c(=O)c2n1)N1CCCCC1,0.0
3327,Cc1nc(C)n2c1CN(C1CCN(C(=O)CCS(=O)(=O)c3ccc4cc(Cl)ccc4c3)CC1)C2=O,62.0
3333,Cn1nccc1-c1cc(C(F)(F)F)ccc1[C@H]1CCc2cc(S(=O)(=O)Nc3ncccn3)ccc21,5.0
3334,Cc1nc(-c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4cccc(F)n4)ccc32)co1,44.0
3335,O=S(=O)(Nc1ccncn1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1-c1ccc(F)cn1,11.0
3339,NC(=O)c1sc2nccc(Oc3ccc(CCO)cc3)c2c1N,0.0
3352,CCOP(=O)(O)CCCN[C@@H](Cn1c(=O)c(N2CCN(Cc3ccc(C(F)(F)F)o3)CC2)c(C)n(Cc2c(F)cccc2C(F)(F)F)c1=O)c1ccccc1,45.0
3354,Cn1nccc1-c1cc(C(F)(F)F)ccc1[C@H]1CCOc2cc(S(=O)(=O)Nc3ccc(F)cn3)ccc21,13.0
3355,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1-n1ccnn1,19.0
3356,O=S(=O)(Nc1ncc(F)cn1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1-c1ccc(F)cn1,28.0
3361,O=C1CCc2cc(-c3cccnc3)cc3c2N1CCC3,21.0
3363,NCc1cccc(C2CCN(C(=O)c3cccc4ccc(B(O)O)cc34)CC2)c1,27.0
3364,NCc1cccc(C2CCN(C(=O)/C=C/c3ccc(O)c(O)c3)CC2)c1,19.0
3365,COc1cccc(CNC(=O)c2cc3ccc(-c4cn[nH]c4)nc3n2C)c1,40.0
3366,COc1cccc(CN(C(=O)c2cc3ccc(-c4cn[nH]c4)nc3[nH]2)C2CC2)c1,40.0
3368,Cc1[nH]n(-c2ccccn2)c(=O)c1-c1ccc(C(F)(F)F)cc1,15.0
3369,COCCN(C(=O)Nc1ccc(-c2ncnc3[nH]c(C)c(C)c23)cc1F)c1ccc(Cl)cc1,52.0
3374,COc1cc2c(cn1)OCC21C(=O)N(Cc2ccc(C(F)(F)F)o2)c2ccccc21,74.0
3379,COc1ccc2c(n1)C1(CO2)C(=O)N(Cc2ccccn2)c2ccccc21,42.0
3380,Cc1c[nH]c2ncnc(-c3ccc(NC(=O)N(CCO)c4ccc(Cl)cc4)cc3)c12,27.0
3382,Cn1nccc1-c1cc(C(F)(F)F)ccc1[C@H]1CCOc2cc(S(=O)(=O)Nc3cnccn3)ccc21,19.0
3383,O=S(=O)(Nc1ncc(F)cn1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1-c1ccc(F)nc1,3.0
3384,Cc1nc(-c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4ncccn4)ccc32)co1,12.0
3386,Cn1nccc1-c1cc(C(F)(F)F)ccc1[C@@H]1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,11.0
3388,Cn1nccc1-c1cc(C(F)(F)F)ccc1[C@H]1CCOc2cc(S(=O)(=O)Nc3ncc(F)cn3)ccc21,3.0
3392,O=C(/C=C/c1ccc2c(c1)C(=O)CC1(CCN(CCc3ccccc3)CC1)O2)NO,40.0
3398,COc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCN(CC(F)(F)F)CC2)c2ccccc12,0.0
3399,C/C(=C\c1ccc2c(c1)N(S(=O)(=O)c1cccc(C(F)(F)F)c1)C[C@H](CCC(=O)O)O2)c1ccccc1C(F)(F)F,18.0
3400,O=C(O)CC[C@H]1CN(S(=O)(=O)c2cccc(C(F)(F)F)c2)c2cc(-c3cc(F)cc(F)c3)ccc2O1,25.0
3402,Cc1c(N2CCN(Cc3ccc(C(F)(F)F)o3)CC2)c(=O)n(C[C@H](NCCCS(=O)(=O)O)c2ccccc2)c(=O)n1Cc1c(F)cccc1C(F)(F)F,45.0
3403,Cc1c(N2CCN(Cc3cccc(C(N)=O)c3)CC2)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1c(F)cccc1C(F)(F)F,93.0
3406,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1-c1ccc(F)cn1,15.0
3407,O=C1OCCN1c1cc(C(F)(F)F)ccc1[C@H]1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,6.0
