,Canonical_Smiles,Inhibition
301,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,35.758849999999995
302,O=[N+]([O-])c1cccc2c([N+](=O)[O-])cccc12,20.1362
303,N#CCCl,2.04235
304,Nc1ccccc1-c1ccccc1,21.09475
305,Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O,4.98485
306,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,3.92575
307,Cl.Cl.Nc1ccccc1N,37.254599999999996
308,Nc1ccc(Oc2ccc(Cl)cc2)cc1,24.4135
309,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,4.3921
310,O=C(OCC(COC(=O)c1ccccc1)(COC(=O)c1ccccc1)COC(=O)c1ccccc1)c1ccccc1,7.447100000000001
311,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1,38.86855
312,O=S(=O)(O)c1ccc2nc(-c3ccccc3)[nH]c2c1,24.655250000000002
313,CCOc1cccc(N)c1,81.37805
314,C=CC(=O)OC,0.8425
315,CCOc1ccccc1N,14.294
316,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1,19.0028
317,OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]8CO)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO,2.77225
318,CCNc1cc(O)ccc1C,25.436700000000002
319,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,16.9326
320,Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,7.11445
321,Cc1cc(O)c(C(C)(C)C)cc1Sc1cc(C(C)(C)C)c(O)cc1C,70.2964
322,Cc1ccc(C)c(N)c1,53.5091
323,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],79.47635
324,Nc1ccc(O)cc1,12.132349999999999
325,CCCCCCCCCCC(=O)O,1.83285
326,N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O,16.1672
327,CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC,12.7708
328,CCOc1cc(OCC)c(C(C)=O)cc1OCC,11.291599999999999
329,Nc1cc(Cl)ccc1O,15.829
330,Cc1cnc[nH]1,7.844799999999999
331,O=P(O)(OCc1ccccc1)OCc1ccccc1,2.78185
332,CCOC(=O)[CH-]C(=O)C(=O)OCC.[Na+],3.0808
333,CCCCOC(C)=O,1.64435
334,O=CC1CC=CCC1,6.502800000000001
335,CCC(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,27.2952
336,CCC=O,2.4998
337,C[NH+](C)CCC(c1ccccc1)c1cccc[nH+]1.O=C([O-])/C=C\C(=O)[O-],2.4034500000000003
338,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C=O)C(C)(C)CCC1,19.8666
339,CC1=CC(C)(C)Nc2ccccc21,6.7711500000000004
340,Cc1cc2nc(N)sc2cc1C,17.651
341,C=CC(=O)OCCOCCOC(=O)C=C,3.8198499999999997
342,CCC(C)O,2.7783999999999995
343,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,9.4329
344,CC(C)=CC(=O)C=C(C)C,0.79945
345,O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,5.21905
346,Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,66.57665
347,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,14.75295
348,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,37.158249999999995
349,C=CC(=O)OC(C)(C)C,2.8987
350,Cc1cc(C)c(N)cc1C,19.33345
351,Oc1ccc(O)c2c(O)cccc12,2.9472500000000004
352,CC(C)CC(C)(C)C,0.78335
353,S=C=Nc1ccccc1,12.5084
354,CC1(N)CCC(C(C)(C)N)CC1,5.0256
355,COc1ccccc1O,1.28755
356,CC1CC(CC2CCC(N)C(C)C2)CCC1N,50.5146
357,ClC(Cl)C(Cl)(Cl)Cl,0.43520000000000003
358,O.O.O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,14.96485
359,C[C@H]1CCCC(=O)CCC/C=C/c2cc(O)cc(O)c2C(=O)O1,91.8344
360,CC(C)C(O)(c1ccc(OC(F)(F)F)cc1)c1cncnc1,62.8828
361,C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)[C@@H](C)C1,1.0663
362,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,44.0459
363,Oc1ccc(Cc2ccc(O)cc2)cc1,4.7721
364,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,16.572499999999998
365,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC.Cl,83.4508
366,COC(C)(C)C,5.10805
367,O=C(O)CCCl,0.5933999999999999
368,Oc1cc2c(cc1O)[C@H]1c3ccc(O)c(O)c3OC[C@@]1(O)C2,2.3287500000000003
369,S=C=NCc1ccccc1,15.91655
370,C[C@H]1CCC[C@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1,81.04419999999999
371,CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,6.39845
372,Cc1cc(C(C)(C)c2cc(C)c(O)c(C)c2)cc(C)c1O,79.30995
373,Oc1ccc2c(c1)OCO2,43.44115
374,COc1ccc(C)cc1[N+](=O)[O-],7.1794
375,CCSC(=O)Cl,0.51875
376,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,65.46315
377,CC(C)(CCl)C(=O)Cl,1.1558
378,Cc1c(C(=O)O)cccc1[N+](=O)[O-],2.65935
379,COc1ccc(N)c(OC)c1.Cl,59.957750000000004
380,Nc1cccc2ccccc12,3.6397000000000004
381,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,36.32005
382,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,3.4574499999999997
383,Cl.Cl.Nc1ccc(O)c(N)c1,8.819199999999999
384,Cc1ccccc1N.Cl,10.5305
385,CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl,4.08255
386,COc1ccccc1NC(=O)CC(C)=O,8.1502
387,Cc1cc(Cl)ccc1N.Cl,0.3694
388,O=C(c1ccccc1)c1ccc(O)cc1O,25.44585
389,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,25.4217
390,Cc1cc(-c2ccc(N)c(C)c2)ccc1N,40.104150000000004
391,Nc1ccc(N)c(Cl)c1.O=S(=O)(O)O,67.65245
392,ClC(Cl)c1ccccc1,0.5135
393,CC(=O)Nc1ccc(C(=O)CCl)cc1,7.30525
394,CCCCOCCOCCSC#N,0.08235
395,CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,18.16675
396,CCCCCCCCCCCCc1ccccc1,1.35175
397,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,7.51535
398,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,14.922899999999998
399,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],2.05
400,COc1ccccc1N.Cl,12.3148
401,CCOC(=O)CC(=O)OCC,0.46205
402,CN(C)CCC#N,1.3228
403,NNC(=S)NN,10.7731
404,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,1.2822500000000001
405,NNC(=O)c1ccncc1,20.5907
406,Nc1cc(Cl)cc(C(=O)O)c1Cl,2.6682
407,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,45.95425
408,CC(O)C(=O)[O-].CC(O)C(=O)[O-].[Ca+2],3.68785
409,C=CCCCCCCCCCC,1.7991000000000001
410,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,27.8161
411,CN(C)c1ccc(Cc2ccc(N(C)C)cc2)cc1,30.827350000000003
412,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,0.6856000000000001
413,COc1ccc(NC(C)=O)cc1N,1.6667
414,Cc1ccncc1,4.4750499999999995
415,CC1(C)CC(N)CC(C)(CN)C1,44.07245
416,BrC1CCC(Br)C(Br)CCC(Br)C(Br)CCC1Br,46.5919
417,NC(=NCCCCCCN=C(N)/N=C(\N)Nc1ccc(Cl)cc1)/N=C(\N)Nc1ccc(Cl)cc1,15.2615
418,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,34.4478
419,Oc1ccccc1Cl,0.47105
420,Cc1ccc(N)cc1N,19.4059
421,C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,17.2921
422,Cc1ccc(C(C)(C)C)c(O)c1,5.36635
423,CCCCC(CC)COC(=O)/C=C\C(=O)OCC(CC)CCCC,32.98255
424,CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,39.4765
425,CC(C)Nc1ccc(Nc2ccccc2)cc1,28.6072
426,COc1ccc2nc(N)sc2c1,4.2895
427,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,25.3521
428,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,15.36945
429,CC(C)(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)(C)C,19.944
430,COc1ccc(N)c(C)c1,4.6042
431,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,15.23885
432,FC(F)(F)c1ccc(Cl)cc1,1.26175
433,CCO[Si](CCCN)(OCC)OCC,0.87985
434,OC[C@@H](O)[C@H]1O[C@@H]2O[C@H](C(Cl)(Cl)Cl)O[C@@H]2[C@H]1O,2.8608000000000002
435,CNC(=O)N(C)c1nnc(C(C)(C)C)s1,3.82565
436,CCCCCCCCn1sccc1=O,14.26525
437,COc1ccccc1N,5.4039
438,CCN(CC)CCO,0.95515
439,O=[N+]([O-])c1cc([As](=O)(O)O)ccc1O,2.2702999999999998
440,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,87.7015
441,Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,6.85235
442,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,71.4137
443,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,68.43299999999999
444,CCNC(=S)NCC,2.46475
445,c1ccc2ncccc2c1,1.3775
446,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,7.338500000000001
447,C[Si](Cn1cncn1)(c1ccc(F)cc1)c1ccc(F)cc1,52.904399999999995
448,COc1ccc(N)cc1.Cl,2.6677
449,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,17.39095
450,C[C@H]1C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)[C@H]23,0.42745
451,CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1,54.591750000000005
452,Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,90.18545
453,Cc1cc(C2(c3cc(C)c(O)cc3C)OS(=O)(=O)c3ccccc32)c(C)cc1O,59.8698
454,Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,58.18175
455,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,33.20745
456,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,37.31815
457,C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,92.75515
458,CN(C)C(=S)SC(=S)N(C)C,10.718499999999999
459,COc1ccc(C=O)cc1OC,0.584
460,Nc1ccc2cc3ccccc3cc2c1,37.372550000000004
461,CCSC(=O)N1CCCCCC1,10.416450000000001
462,CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,81.91385
463,O=[N+]([O-])c1ccccc1[N+](=O)[O-],5.8104
464,C[N+](C)(C)Cc1ccccc1.[Cl-],7.03565
465,O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,63.87985
466,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,26.6939
467,COP(=S)(OC)Oc1ccc(SC)c(C)c1,24.841549999999998
468,CCNc1cc2oc3cc(=[NH+]CC)c(C)cc-3c(-c3ccccc3C(=O)OCC)c2cc1C.[Cl-],74.66525
469,c1cc(OCC2CO2)ccc1Cc1ccc(OCC2CO2)cc1,22.6856
470,CC(O)CNCC(C)O,2.7115
471,CCOP(OCC)OCC,3.4412000000000003
472,c1ccc(Nc2ccccc2)cc1,8.841000000000001
473,CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,7.97315
474,CCCCCCC(C)O,1.6613
475,CCCC[Sn](Cl)(CCCC)CCCC,17.25295
476,Cl.Nc1ccc(Cl)cc1,2.1885
477,OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,67.7607
478,CCOP(=S)(OCC)SCSC(C)(C)C,41.52035
479,COc1ccc([N+](=O)[O-])cc1N,3.9829
480,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,1.78645
481,COC(=O)NS(=O)(=O)c1ccc(N)cc1,1.909
482,CC[Si](OC(C)=O)(OC(C)=O)OC(C)=O,62.44865
483,NC(CO)(CO)CO,2.8329
484,CCNc1cccc(C)c1,0.5988
485,CC(C)CC(C)(O)C#CC(C)(O)CC(C)C,16.48615
486,CCCCCCC(C)(C)S,2.0761
487,O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,5.1885
488,COC(=O)c1ccccc1N,0.9274500000000001
489,Cc1c(N=C=O)cccc1N=C=O,12.0786
490,COc1cc(NC(=O)CC(C)=O)c(OC)cc1Cl,26.3505
491,c1cc(-c2ccncc2)ccn1,6.62195
492,CCCC(C)=O,0.9378500000000001
493,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,12.77075
494,Cc1ccc2c(c1N)C(=O)c1ccccc1C2=O,62.344449999999995
495,CC(=O)OCc1ccc2c(c1)OCO2,8.597199999999999
496,O=[N+]([O-])c1ccc2nc[nH]c2c1,7.191599999999999
497,Cn1c(=O)c2c(ncn2C)n(C)c1=O,2.5237499999999997
498,N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,85.20224999999999
499,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,7.7515
500,Nc1ccc(Cl)c(N)c1,25.9155
501,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21.CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21.O=C(O)[C@H](O)[C@@H](O)C(=O)O,85.08025
502,O=Nc1ccc(Nc2ccccc2)cc1,40.96765
503,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)Cl,5.3664
504,O=C(Nc1ccccc1SSc1ccccc1NC(=O)c1ccccc1)c1ccccc1,66.39295
505,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,1.19445
506,Nc1ccc(Cc2ccc(N)cc2)cc1,37.3634
507,Oc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1,26.21565
508,CCCCCC1=CCCC1=O,1.43645
509,C=C(C)C(=O)OCCC[Si](OC)(OC)OC,59.79975
510,CC1=NN(c2ccccc2)C(=O)C1,7.761749999999999
511,Cc1ccc(N)c(N)c1,14.081
512,OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,0.7438
513,O=Nc1ccc(O)cc1,6.02195
514,CCOP(=S)(OCC)OP(=S)(OCC)OCC,14.697849999999999
515,CCCCCCCCCC(=O)OC,1.1652
516,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],50.9418
517,O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2,0.33425
518,COc1c2occc2cc2ccc(=O)oc12,21.765749999999997
519,CCC(=O)Nc1ccc(Cl)c(Cl)c1,5.8845
520,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,74.18105
521,O=C(O)CCCCCCCCC(=O)O,29.292650000000002
522,CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,75.836
523,CC(C)(N)CO,0.78225
524,C=CC(=O)NC(C)(C)CS(=O)(=O)O,3.44995
525,Nc1ncn[nH]1,0.38949999999999996
526,C/C=C/c1ccc2c(c1)OCO2,10.08985
527,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,12.629750000000001
528,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,39.91385
529,O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr,50.4091
530,O=C1NC(=O)c2ccccc21,6.177
531,CCc1cccc(C)c1N,2.6252500000000003
532,COCC(C)O,1.3534
533,O=C/C=C/c1ccccc1,1.20305
534,Cc1c2ccccc2c(C)c2c1ccc1ccccc12,17.3848
535,S=C(NC1CCCCC1)NC1CCCCC1,28.736600000000003
536,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,13.79505
537,CN1CCC[C@H]1c1cccnc1,4.2463999999999995
538,CCCC[N+]1(C)CCCC1.[Cl-],2.7014
539,COc1ccc(O)c(C(C)(C)C)c1,3.65695
540,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,34.77535
541,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,67.4181
542,S=c1[nH]c2ccccc2[nH]1,59.17275
543,CNC(=O)Oc1cccc2ccccc12,0.8561
544,CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,67.19605
545,CCCCOCCOC(=O)c1ccccc1C(=O)OCCOCCCC,19.29455
546,O=C1c2c(O)cccc2Cc2cccc(O)c21,1.2885499999999999
547,OCC(CO)(CBr)CBr,8.60215
548,CCCCNC(=O)OCC#CI,44.006550000000004
549,Cc1ccc(N)cc1Cl,0.85345
550,CCCCOP(=O)(OCCCC)OCCCC,14.379000000000001
551,NC(N)=S,0.32825
552,CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,2.47865
553,c1ccc(Nc2ccc3ccccc3c2)cc1,16.42745
554,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,29.68985
555,Cl.Cl.Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,47.36955
556,COc1ccc(C)cc1N,55.594300000000004
557,Nc1cc(Cl)c(N)c(Cl)c1,23.1444
558,ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,42.6607
559,CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1,79.6267
560,Cl.Cl.NCCNc1cccc2ccccc12,12.92495
561,CCCCSP(=O)(SCCCC)SCCCC,16.3583
562,Cc1ccc([N+](=O)[O-])cc1N,4.00465
563,CCOc1ccc(N)cc1,5.413349999999999
564,CC(C)N1C(=O)c2ccccc2NS1(=O)=O,2.1357500000000003
565,C=CCOC(=O)c1ccccc1C(=O)OCC=C,52.85935
566,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,18.08025
567,COP(=S)(OC)SCn1nnc2ccccc2c1=O,40.11125
568,OCCN1CCNCC1,2.1231
569,CC(O)CC(C)(C)O,0.61835
570,CSCCC=O,1.11285
571,Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c(O)c1C2=O,16.3491
572,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,30.703249999999997
573,Nc1ccc(N)cc1,46.3507
574,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1,4.427350000000001
575,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,59.06505
576,CN(C)CCOCCN(C)C,0.33885
577,C=CC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C,92.51275000000001
578,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1.Cl,35.70195
579,Nc1cc(Cl)c(-c2cc(Cl)c(N)cc2Cl)cc1Cl,66.86335
580,CC(C)=CCC/C(C)=C\CO,1.44495
581,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,9.04315
582,CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,14.4486
583,C=CC(C)CCC=C(C)C,3.09755
584,C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,66.27115
585,CC1COC(=O)O1,1.16485
586,CC(=O)c1nccs1,0.7699
587,Cc1ccc(N=C=O)cc1N=C=O,59.32915
588,c1ccc2cc3c(ccc4ccccc43)cc2c1,0.8213
589,OCCN(CCO)CCO,3.1997999999999998
590,c1ccc2cc(Nc3ccc(Nc4ccc5ccccc5c4)cc3)ccc2c1,6.1937999999999995
591,CCCCCCCCCCCCCC(=O)OC(C)C,1.5472000000000001
592,O=C(O)c1ccc2c(c1)C(=O)OC2=O,0.5062
593,O=C1CCCCCCCCCCCN1,63.47664999999999
594,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,49.14435
595,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,34.79745
596,ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@H]([C@@H]4C=C[C@H]3C4)[C@@]1(Cl)C2(Cl)Cl,88.86715000000001
597,OCC(O)CO,10.58615
598,CN(C)CCOC(C)(c1ccccc1)c1ccccn1.O=C(O)CCC(=O)O,5.8924
599,CC(C)(C)[C@@H](O)[C@@H](Cc1ccc(Cl)cc1)n1cncn1,87.57159999999999
600,CC12CCC(CC1)C(C)(C)O2,0.3982
601,Nc1ccc2ccccc2c1,13.5053
602,CCCCC(C=O)CC,1.2974
603,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,14.2619
604,CC(C)(c1ccccc1)c1ccc(Nc2ccc(C(C)(C)c3ccccc3)cc2)cc1,19.871850000000002
605,Nc1cccc(N)c1,18.21765
606,OCCOc1ccccc1,0.92725
607,c1ccc(C2CO2)cc1,0.5613
608,Nc1ccc(Cl)c(Cl)c1,11.13305
609,CC(C)CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,8.9223
610,Nc1ccc(Nc2ccccc2)cc1,24.6881
611,CCCCCCCCCCCC(=O)O,2.81925
612,c1cc(C(c2ccc(OCC3CO3)cc2)C(c2ccc(OCC3CO3)cc2)c2ccc(OCC3CO3)cc2)ccc1OCC1CO1,4.70905
613,COc1cc(-c2ccc(N)c(OC)c2)ccc1N.Cl.Cl,69.04885
614,Cl.Nc1ccc(N=Nc2ccccc2)c(N)n1,21.04355
615,Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,20.769
616,O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,56.234750000000005
617,CCC(C)(C)c1ccc(O)c(C(C)(C)CC)c1,12.34395
618,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,4.4129000000000005
619,C=CC(=O)OCC(CC)(COC(=O)C=C)COC(=O)C=C,79.64675
620,CCCCCCC=O,0.7611
621,[O-][n+]1ccccc1[S-].[O-][n+]1ccccc1[S-].[Zn+2],21.1081
622,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)O,4.2634
623,CCN(CCN)c1cccc(C)c1,28.003749999999997
624,CC(=O)C1=C(C)[C@@H]2C[C@@]3(C1)[C@H](C)CC[C@H]3C2(C)C,16.5771
625,Cc1cc(-c2ccc(N)c(C)c2)ccc1N.Cl.Cl,59.1127
626,Cl.NNc1ccccc1,24.89545
627,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,0.7165
628,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,3.2699499999999997
629,CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1,15.946950000000001
630,Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,35.10515
631,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,17.1262
632,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,24.38435
633,Nc1cccc(Cl)c1,2.16195
634,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,64.64795
635,CC(=O)O[Hg]c1ccccc1,77.39095
636,c1ccc(N=NNc2ccccc2)cc1,10.630099999999999
637,O=[N+]([O-])c1cc(N(CCO)CCO)ccc1NCCO,13.62255
638,[Cl-].[Cl-].[Hg+2],84.17925
639,Cc1cc(N=Nc2ccccc2C)ccc1N,55.28575
640,CCCCCCc1ccc(O)cc1O,71.07745
641,CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,44.13745
642,C/C=C(C)/C=C/C=C(C)C,3.9059999999999997
643,C/C=C/c1ccc(OC)cc1,1.0231000000000001
644,CCCOC(=O)c1cc(O)c(O)c(O)c1,3.0507999999999997
645,O=C(c1ccc(O)cc1O)c1ccc(O)cc1O,43.6247
646,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,82.96844999999999
647,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,85.9156
648,CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,15.91505
