Canonical_Smiles,Inhibition
COc1ccc(-c2coc3cc(OC)cc(OC)c3c2=O)cc1,3.8441
COC(=O)C/C=C/C(C)C(OC)c1ccccc1Br,5.9476
Nc1nc(N)c(-c2cccc(C(F)(F)F)c2)c(Cc2cccc(C(F)(F)F)c2)n1,31.2252
CN(C)C(=O)c1ccc(-c2nccc(NCc3cccs3)n2)cc1,22.789
COc1cccc(Cn2c(=O)cnc3cnc(Nc4cccc(OC)c4)nc32)c1,96.6947
C[C@@H](C(=O)Nc1ccc2ccccc2c1)[C@@H]1C[C@@]1(C)[C@@H](NC(=O)c1cnccn1)c1ccccc1,91.7333
CCCNC(=O)OC[C@@H]1O[C@H](CCON=C(C)C)C=C[C@@H]1Oc1ccc(OC)cc1,58.1944
C/C=C1\CC2C=CC1C2,12.5503
c1cncc([C@@H]2CCCCN2)c1,1.655
CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@@H]3CCCC[C@H]3N)nc21,48.7408
COC(=O)C/C=C/C(C)C(OCc1cccc(Br)c1)C(C)C(OC)C1CCCCC1,57.9956
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CO,11.3914
COCCn1c(=O)c(CCc2ccccc2)nc2cnc(Oc3ccc(OC)cc3)nc21,69.552
O=C(O)C12CC3(C(=O)O)CC(C(=O)O)(CC(C(=O)O)(C1)C3=O)C2=O,8.5492
OC[C@@H]1O[C@@H](O)[C@H](N=Cc2ccc3c(c2)OCO3)[C@@H](O)[C@@H]1O,4.8712
C[C@@H](C(=O)Nc1ccc2ccccc2c1)[C@H]1C[C@]1(C)[C@H](NC(=O)c1cnccn1)c1ccccc1,82.5759
N#Cc1ccccc1-c1nc(NCCN2CCOCC2)c2ccccc2n1,40.0379
CN1[C@@H]2CC[C@H]1CC(O)C2,4.5282
CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1.Cl,62.9397
COc1cc2ccc(=O)oc2cc1O,0.7571
CC(=O)OC[C@@H]1O[C@H](CCON=C(C)C)C=C[C@@H]1OC(C)=O,14.8115
COc1cccc(-c2nccc(NCc3ccccc3)n2)c1,81.8174
CCC(C)(C)C(=O)O[C@@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,71.7159
COc1cc2c(cc1O)[C@@H](c1cc(O)c(O)c(OC)c1)[C@@](O)(C(=O)O)[C@@H](CO)[C@@H]2O,4.5216
COC(=O)[C@H]1C[C@@H]1[C@H](NC(=O)c1cnccn1)c1ccccc1,34.7946
CCOC(c1cc(OC)cc([N+](=O)[O-])c1OC)C(C)C(OC)[C@@H](C)/C=C/CC(=O)OC,78.5649
c1cn(-c2cc(-c3ccc4c(c3)OCO4)ncn2)cn1,100.0
Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,10.7071
C[C@@H]1C[C@H](OC(=O)c2ccccc2O)CC(C)(C)C1,13.1206
c1cn(-c2ncnc3ccc(-c4ccoc4)cc23)cn1,84.9109
O=C(O)/C(Cc1cn[nH]n1)=N\O,18.1724
O=C(c1csnn1)N1CCC2(CC1)CCN(c1ccccc1)CC2,0.5514
COC(=O)[C@@H]1C[C@H]1[C@@H](NC(=O)c1cnccn1)c1ccccc1,20.7807
O=C(Nc1ccc2ncccc2c1)Nc1ccc2ncccc2c1,24.7932
CN(C)CC[C@H](c1ccc(Cl)cc1)c1ccccn1,1.5306
COC(c1ccccc1)C(C)C(OC)C(C)C(OC)C(C)C(C)=O,36.1255
Cc1cccc2c3c(ccc12)C1=C(C(=O)C3=O)C(C)CO1,19.2279
COc1cccc(Nc2ncc3nc(-c4ccc(F)cc4)c(=O)n(C)c3n2)c1,14.9918
c1ccc2c(c1)-c1cccc3cccc-2c13,7.8183
CC1CCC(C(C)C)[C@H](OC(=O)c2ccccc2)C1,7.5152
COc1ccc(O[C@H]2C=C[C@@H](c3ccccc3)O[C@@H]2CON=C(C)C)cc1,40.1864
Cc1cc(NC(=O)Nc2ccc(N(C)C)cc2)c2cc(F)cc(F)c2n1,44.9992
O=C(c1ccco1)N1CCC2(CCCN(Cc3ccncc3)C2)CC1,67.07
CN(C)c1nc(-c2ccoc2)nc2ccccc12,18.5491
NCCSc1nc2ccccc2s1,64.559
C=C[C@H]1CN2CC[C@@H]1C[C@H]2[C@@H](O)c1ccnc2ccccc12,12.7164
N[C@@](CC(=O)O)(Cc1ccccc1)C(=O)O,4.6939
Cl.c1ccc2c(c1)CN1CCCC1=N2,10.3081
NC(N)=N/N=C\c1ccc(C2CCNCC2)cc1,4.2006
COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC,16.6316
COC(C1CCCCC1)C(C)C(OCc1cccc(Br)c1)C(C)CO,47.3388
CC(=O)NCCNc1ncnc2ccc(-c3ccccc3C)cc12,33.6676
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccc(N(C)C)cc3)c2c1,85.6278
Fc1ccccc1,3.6489
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccccc3OC)c2c1,85.4237
C=C[C@H]1CN2CC[C@@H]1C[C@H]2[C@@H](O)c1ccnc2ccccc12,16.5998
C[C@@]12CC[C@H]3[C@H](CCC4=CC(=O)CC[C@H]43)[C@H]1CC[C@H]2OC1(O)C(=O)c2ccccc2C1=O,6.5562
COC(=O)C1CC1C(NC(=O)[C@H]1CCCCN1)c1ccccc1,42.6731
O=C(O)CN1C(=O)O[C@@H](c2ccccc2)C1=O,8.0781
COc1ccc(NS(=O)(=O)c2ccc(I)cc2)cc1N1CCN(C)CC1,16.8248
CC#CCOCC/C=C1/c2ccccc2C(OC)C1C,90.7869
CS(=O)(=O)N1CCC2(CCCN(c3ccncc3)C2)CC1,21.2297
O=C(O)C[C@H](Nc1ccccc1)C(=O)O,4.6868
COc1cccc(Cn2c(=O)c(-c3cc(F)cc(F)c3)nc3cncnc32)c1,54.4894
O=S(=O)(O)F,6.0832
COCCNc1nc(-c2cccc(OC)c2)nc2ccccc12,60.666
O=C(O)CCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,7.2989
CC1CCC2C(=O)OC(COc3ccc(C(C)(C)C)cc3)CN2C1c1ccc(Br)cc1,21.0103
Nc1ccc(S(=O)(=O)[N-]c2cnc3ccccc3n2)cc1.[Na+],4.9724
O=C(/C=C\c1ccc(O)c(O)c1)OCCc1ccccc1,37.1599
c1ccc2[nH]c(-c3cscn3)nc2c1,4.6574
COC(=O)[C@H]1C[C@@H]1[C@H](NS(=O)(=O)c1ccccc1)c1ccccc1,38.755
CO[C@@H]1COC(=O)C/C=C\[C@H](C)COC(=O)[C@H](C)NC(=O)C/C=C\[C@H]1C,19.0919
CNc1nc(-c2ccccc2Cl)nc2ccccc12,19.1214
COc1ccc2c(c1)OC/C(=C/c1ccc(OC)c(OC)c1)C2=O,89.6444
C=C(C#N)C(=O)OCC,13.8106
CC(C)CN1CCCC2(CCN(C(=O)c3cccc(F)c3)CC2)C1,3.8313
COc1ncc2nc(CCc3ccccc3)c(=O)n(CCC#N)c2n1,44.421
COc1ccc(OCC2CC3C(CCC(C)C3c3ccc(Br)cc3)C(=O)O2)cc1,84.4034
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,6.0315
C[C@@H](C(=O)Nc1ccc2ccccc2c1)[C@H]1C[C@]1(C)[C@H](NS(=O)(=O)c1ccccc1)c1ccccc1,71.355
COc1ccc(OC)c2c(=S)c3ccccc3[nH]c12,31.1064
NS(=O)(=O)c1cc(C(=O)O)c(O)c2ccccc12,3.6023
CO[C@H]1COC(=O)[C@H](C)COC(=O)[C@H](C)NC(=O)C/C=C\[C@H]1C,17.4892
COc1ccc(CNc2ncncc2-c2cccc(NS(C)(=O)=O)c2)c(OC)c1,79.9172
CN1CC(=O)N=C1N,5.4346
Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1,4.3986
CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1,11.0521
CCOC(=O)c1ccccc1N,10.173
Cc1cccc(CNc2ncncc2-c2ccccc2C)c1,95.05
N#Cc1cccc(NC(=O)N2CC[C@@]3(CCCNC3)C2)c1,12.1826
COC(C(C)/C=C/CC(=O)OCCCc1ccccc1)C1CCCCC1,20.481
Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,89.2652
Cc1ccccc1-c1cncnc1N(C)Cc1ccco1,86.548
COc1cc2c(cc1OC)[C@@]13CCN4CC5=CCO[C@H](CC(=O)O)[C@@H]([C@H]1N2)[C@H]5C[C@H]43,10.2446
C[C@@H](C(=O)Nc1ccc2ccccc2c1)[C@@H]1C[C@@]1(C)[C@@H](NS(=O)(=O)c1ccccc1)c1ccccc1,53.6822
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,73.7387
CO[C@H]1COC(=O)[C@H](C)NC(=O)C/C=C\[C@@H](C)[C@H](OC)COC(=O)[C@@H](OCc2ccccc2)/C=C\[C@@H]1C,29.167
O=c1cnc2cncnc2n1Cc1ccc(F)cc1,18.6975
COCCn1c(=O)c(CCc2ccccc2)nc2cnc(Nc3ccccc3)nc21,44.8633
C=CC(=O)OCC,8.6792
COc1ccc(CCN(C)CCC[C@@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,85.6087
c1cc2c3c(c1)c1c(n3CCNC2)CCCC1,43.7995
COC(=O)C/C=C/C(C)C(OCc1cccc(-c2ccccc2)c1)C1CCCCC1,35.263
Cc1ccc(OP(=O)(Oc2ccc(C)cc2)N2C=Cc3ccccc3[C@H]2C#N)cc1,91.1529
O=C(CN1C(=O)c2ccccc2C1=O)NC1(C(=O)O)CCCC1,10.1866
CO[C@H]1COC(=O)[C@H](C)NC(=O)C/C=C\[C@@H](C)[C@H](OC)COC(=O)C/C=C\[C@@H]1C,32.8203
C[C@@H](C(=O)Nc1ccc2ccccc2c1)[C@@H]1C[C@@]1(C)[C@@H](NS(=O)(=O)c1ccc2ccccc2c1)c1ccccc1,17.3621
COc1cccc(Nc2ncc3nc(C)c(=O)n(Cc4cccs4)c3n2)c1,94.8408
CC1(C)CC2/C(CO)=C/C=C/[C@](C)(O)CC[C@]21O,33.5616
O=C([O-])c1cc2cc(Cc3cccnc3)ccc2o1.[Na+],10.0453
CCOCC(=O)O,3.7924
Cc1nc2cnc(Oc3ccccc3)nc2n(C)c1=O,3.8312
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@@H](N)C3=CCC=CC3)[C@@H]2SC1,17.486
C[C@@H]1/C=C\CC(=O)OC[C@H](C)C(=O)N[C@@H](Cc2ccccc2)C(=O)OC1,37.1811
O=C(c1csnn1)N1CCC[C@@]2(CCN(Cc3nccs3)C2)C1,37.7427
CC(=O)N[C@@H](c1ccccc1)[C@]1(C)C[C@H]1[C@@H](C)C(=O)Nc1ccc2ccccc2c1,48.2806
C=COCC1CN2C(CCC(C)C2c2ccc(Br)cc2)C(=O)O1,65.345
O=C1C(=O)N(Cc2ccc(Cl)c(Cl)c2)c2ccccc21,38.1946
C[C@@]12CC[C@H](O)C[C@@H]1CC[C@H]1[C@H]2CC[C@@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,77.748
COc1ccc(-n2c(=O)c(CCc3ccccc3)nc3cncnc32)cc1,43.8689
O=c1c(CCc2ccccc2)nc2cnc(N3CCNCC3)nc2n1C1CC1,11.271
C[C@@H](C(=O)Nc1ccc2ccccc2c1)[C@@H]1C[C@@]1(C)[C@@H](NC(=O)Oc1ccc(F)cc1)c1ccccc1,20.6614
COc1ccc(-c2nc3cnc(N4CCNCC4)nc3n(Cc3cccc(OC)c3)c2=O)cc1,36.5099
CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,3.8415
COc1ccc(C(=O)N2CCC[C@@]3(CCN(Cc4ccccc4OC)C3)C2)cc1,52.0647
O=C(O)C[C@H]1OCC=C2CN3CC[C@]45c6ccccc6N[C@@H]4[C@H]1[C@H]2C[C@H]35,5.7959
C[C@@H]1/C=C\CC(=O)OC[C@H]2O[C@@H](C=C[C@@H]2O)[C@H](C)/C=C\CC(=O)OC1,35.6326
C=C(C)C(=O)OCC1CN2C(CCC(C)C2c2ccc(Br)cc2)C(=O)O1,73.7913
OCCNCCCOc1cccc(Cl)c1Cl,10.7955
C[C@@H](C(=O)Nc1ccc2ccccc2c1)[C@H]1C[C@]1(C)[C@H](NS(=O)(=O)c1ccc2ccccc2c1)c1ccccc1,61.7378
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,6.2219
C=CC(=O)CC,7.2745
COc1ccc(C(=O)N2CCC3(CCCN(c4cccc(-c5ccccc5)c4)C3)CC2)cc1,51.8983
C[n+]1cccc(/C=C\c2ccc3cccc(O)c3n2)c1,25.8752
COc1ccc(C(=O)N2CCC[C@@]3(CCN(Cc4nccs4)C3)C2)cc1,65.6552
Cl.c1cncc(C2CCCCN2)c1,21.3236
Fc1ccc([C@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,57.3955
C[C@]12CC[C@@H]3[C@H](CCC4=CC(=O)CC[C@]43C)[C@]1(O)CC[C@@]2(O)C(=O)CO,0.3479
COC(=O)[C@H]1C[C@@H]1[C@H](N)c1ccccc1,18.7997
CO[C@H]1COC(=O)[C@@H](C)COC(=O)[C@H](C)NC(=O)C/C=C\[C@H]1C,12.2579
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,48.0701
CN(C)Cc1ccccc1-c1cncnc1Nc1ccccc1,66.0601
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,9.5876
C[N+]1(C)CCc2cc(O)c(O)cc2[C@H]1Cc1ccc(O)c(O)c1,3.9613
COc1ccc(OCC2CN3C(CCC(C)C3c3ccc(Br)cc3)C(=O)O2)cc1,70.0105
CCOS(C)(=O)=O,4.1028
c1csc(CNc2nc(-c3ccc4c(c3)OCO4)nc3ccccc23)c1,84.5332
O=c1c(-c2ccccc2)nc2cncnc2n1-c1ccccc1,8.539
COC(=O)[C@@H]1C[C@H]1[C@@H](NS(=O)(=O)c1ccccc1)c1ccccc1,46.2691
O=C(N/N=C\c1ccccc1O)c1ccccc1O,42.4469
COc1cc2c(cc1OC)[C@]13CC[N@+]4(C)CC5=CCO[C@H]6CC(=O)N2[C@@H]1[C@@H]6[C@@H]5C[C@]34O,28.5074
CO[C@@H]1COC(=O)C/C=C\[C@@H](C)COC(=O)[C@H](COCc2ccccc2)NC(=O)C/C=C\[C@H]1C,56.3435
CC(=O)[C@H]1CC[C@@H]2[C@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,6.8099
C[C@]1(C(=O)O)[C@@H]2CC[C@@H](O2)[C@@]1(C)C(=O)O,3.4608
C=COCC1CN2C(CCC(C)C2c2ccc(Br)cc2)C(=O)O1,87.4348
CNc1nc(-c2cccc(NS(C)(=O)=O)c2)nc2ccccc12,53.4869
CC/C=C/C/C=C/C/C=C/CCCCCCCC(=O)OCC,41.182
COC(=O)COc1cc(Cl)c(Cl)cc1Cl,0.83
Cc1ccccc1-c1nccc(NCc2cccnc2)n1,89.2071
CS(=O)(=O)O[C@H]1CN2CCC1CC2,6.5706
CC1=C(C)C(=O)C(CCCCC#CCCCC#CCO)=C(C)C1=O,99.0186
CC(C)[C@H](CO)Nc1nc(Nc2cc(N)cc(Cl)c2)c2ncn(C(C)C)c2n1,65.1259
Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,63.1886
COc1ccc(C(=O)N2CCC3(CC2)CN(C(=O)NC(C)C)C3)cc1,4.7444
CO[C@@H]1/C=C\CC(=O)N2CCC[C@@H]2C(=O)OC[C@@H](C)C(=O)OC[C@H]1C,19.098
COC(=O)C1CC1C(NC(=O)[C@@H]1CCCN1)c1ccccc1,60.0112
COc1ccc(-n2c(=O)c(-c3cccs3)nc3cncnc32)cc1,18.6085
COc1ccc(-c2nc3cnc(OC)nc3n(CCC#N)c2=O)cc1,31.6831
Cc1ccc(C2=C(Cl)C(=O)C(c3ccc(C)cc3)=C(Cl)C2=O)cc1,1.6551
CCCCC1CN2C(CCC(C)C2c2ccc(Br)cc2)C(=O)O1,62.5745
CC1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C,13.3582
Clc1cccc(Cl)c1NC1=NCCN1,0.529
COc1c2occc2cc2ccc(=O)oc12,61.3849
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,100.0
CC(C)=CCC/C(C)=C/CO,20.549
CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,27.9095
Cc1noc(C)c1-c1nc(N2CCNCC2)c2ccccc2n1,13.2571
CO[C@@H]1/C=C\CC(=O)N2CCC[C@@H]2C(=O)OC[C@H](C)C(=O)OC[C@H]1C,21.6947
O=C(O)C[C@H]1OCC=C2C[N@@+]3([O-])CC[C@]45c6ccccc6N[C@@H]4[C@@H]1[C@H]2C[C@H]53,0.0687
S=c1nc[nH]c2c1ncn2Cc1ccco1,14.9258
N#Cc1ccc(CN2CCCC3(CCN(C(=O)Oc4ccccc4)CC3)C2)cc1,23.4829
CN1CCN(c2ncc3nc(-c4cccs4)c(=O)n(Cc4ccc(F)cc4)c3n2)CC1,54.6846
CC(=O)OC1CC2C(C)(C)C(=O)[C@@H]3OC3[C@@]2(C)C2CC[C@]3(C)C(=CC(=O)OC3c3ccoc3)[C@]12C,22.6975
CC1CCC2C(=O)OC(Cc3ccccc3)CN2C1c1ccc(Br)cc1,47.0905
CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,23.9184
O=S(=O)(c1ccccc1)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1,69.5873
C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,30.5096
C(#CCN1CCCC1)CN1CCCC1,9.7191
CO[C@H]1COC(=O)[C@H]2CCCN2C(=O)C/C=C\[C@@H](C)[C@H](OC)COC(=O)[C@@H](OCc2ccccc2)/C=C\[C@@H]1C,30.9016
NC(=O)CC[C@H](N)C(=O)O,8.3408
O=c1c(CCc2ccccc2)nc2cnc(N3CCNCC3)nc2n1Cc1ccc(F)cc1,77.5349
N=C(N)SCCN1CCCCC1,31.7179
C[C@@H](C(=O)Nc1ccc2ccccc2c1)[C@H]1C[C@]1(C)[C@H](NC(=O)c1ccccc1)c1ccccc1,39.0057
O=C(c1csnn1)N1CCC2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)CC1,14.4057
C=C(C)C(=O)OCC1CN2C(CCC(C)C2c2ccc(Br)cc2)C(=O)O1,21.5555
CC1CC2CC(=O)C3CCCN4CCCC2[C@]34C1.[O-][Cl+3]([O-])([O-])O,6.8579
CO[C@H]1COC(=O)[C@H]2CCCN2C(=O)C/C=C\[C@@H](C)[C@H](OC)COC(=O)C/C=C\[C@@H]1C,32.6601
CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.[Br-],18.8071
COc1ccc(CNc2nc(-c3ccc4c(c3)OCO4)nc3ccccc23)c(OC)c1,100.0
CCN1C[C@@]2(COC)[C@H]3[C@@H](OC)[C@H]4[C@@H]1[C@@]3([C@H](OC)C[C@@H]2O)[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@@H]1[C@@]4(OC(C)=O)[C@H](O)[C@@H]2OC,12.9628
COc1ccc(Oc2ncc3nc(-c4ccc(OC)cc4)c(=O)n(CCC#N)c3n2)cc1,96.6082
O=C(Nc1c[nH]c(=O)[nH]c1=O)Oc1ccccc1,22.0676
COc1ccc(-c2nc3cnc(Nc4cccc(OC)c4)nc3n(C[C@H]3CCCO3)c2=O)cc1,36.7898
Cc1nc2cnc(N(C)C)nc2n(CCC#N)c1=O,6.3962
C[C@@H](C(=O)Nc1ccc2ccccc2c1)[C@@H]1C[C@@]1(C)[C@@H](NC(=O)c1ccccc1)c1ccccc1,50.3096
CC1CCC2C(=O)OC(CO)CN2C1c1ccc(Br)cc1,46.1688
N[C@@H](Cn1ccc(=O)n(Cc2ccccc2C(=O)O)c1=O)C(=O)O,8.5852
CC(=O)C[C@H](c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,6.935
O=C(Nc1cccc(F)c1)N1CCC2(CC1)CCN(S(=O)(=O)c1ccccc1)CC2,7.307
CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[Br-],53.0108
CO[C@@H]1COC(=O)C/C=C\[C@H](C)[C@H](OC)COC(=O)[C@H](C)NC(=O)C/C=C\[C@H]1C,20.0351
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)cc1OC,37.1
CC1CCC2C(=O)OC(CN=[N+]=[N-])CN2C1c1ccc(Br)cc1,48.5856
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)O)cc3)[nH]c2c1=O,47.8103
COc1cc(OC)c2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1,82.7022
O=C(c1cnccn1)N1CCC[C@@]2(CCN(Cc3nccs3)C2)C1,35.7047
COc1ccc(N(CC(=O)O)N=O)cc1,6.5122
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,22.6235
C[C@@H](C(=O)Nc1ccc2ccccc2c1)[C@@H]1C[C@@]1(C)[C@@H](N)c1ccccc1,59.5554
O=c1c(-c2ccc(F)cc2)nc2cnc(N3CCNCC3)nc2n1-c1ccccc1,12.6407
Cl.Cl.OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,5.3604
CN(C)C(=O)c1ccc(-c2ccc3ncnc(NC4CCNCC4)c3c2)cc1,3.6561
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,17.9264
CN(Cc1ccco1)c1ccnc(-c2cccc(NS(C)(=O)=O)c2)n1,78.0653
CO[C@@H]1COC(=O)[C@@H](C)NC(=O)C/C=C\[C@@H](C)[C@H](NS(=O)(=O)c2ccc(C)cc2)COC(=O)[C@H](C)NC(=O)C/C=C\[C@H]1C,53.1828
CCCCC1CN2C(CCC(C)C2c2ccc(Br)cc2)C(=O)O1,43.4056
CNCC[C@@H](Oc1ccccc1C)c1ccccc1,22.3754
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,23.5146
NC1=C2NC=N[C@@H]2N(C/C=C\c2ccccc2)C=N1,17.8871
COc1cc(O)c(C)c(O)c1,11.2771
O=S(=O)(O)n1ccnc1.c1c[nH]cn1,3.4592
C[C@@H](C(=O)Nc1ccc2ccccc2c1)[C@H]1C[C@]1(C)[C@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,76.1819
Nc1ncnc2c1ncn2[C@H]1O[C@@H](CO)[C@@H](O)[C@H]1N,1.959
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,5.5911
COc1ccc2[nH]cc(CCNc3cc(-c4ccccc4Cl)ncn3)c2c1,61.1493
COc1ccc(C(=O)N2CCC[C@@]3(CCN(Cc4ccncc4)C3)C2)cc1,84.4975
CO[C@@H]1COC(=O)[C@H](COCc2ccccc2)NC(=O)C/C=C\[C@@H](C)[C@H](OC)COC(=O)[C@@H](C)NC(=O)C/C=C\[C@H]1C,36.5648
CN1CCN2c3ncccc3Cc3ccccc3C2C1,0.8487
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21.CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21.O=C([O-])[C@H](O)[C@@H](O)C(=O)O,53.5915
COc1ccc(-c2nc3cnc(Oc4cccc(Cl)c4)nc3n(C3CC3)c2=O)cc1,32.9192
COc1cccc(O)c1O,40.5532
CC1CCC2C(=O)OC(COc3ccc(C(C)(C)C)cc3)CN2C1c1ccc(Br)cc1,33.1628
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,4.6235
C[C@@H](C(=O)Cc1ccc2ccccc2c1)[C@@H]1C[C@@]1(C)[C@@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,77.618
Cl.O=C(O)C1=CCNCC1,2.8991
Cc1ccccc1-c1ccc2ncnc(NC3CC3)c2c1,84.9157
CCNc1ncc2nc(-c3ccc(OC)cc3)c(=O)n(Cc3ccc(F)cc3)c2n1,2.8121
C[C@H](N)[C@@H](O)c1ccccc1,4.2192
Cc1cccc([C@H](C)c2cnc[nH]2)c1C,79.9911
CC1CCC2C(=O)OC(COc3ccc(C(C)(C)C)cc3)CN2C1c1ccc(Br)cc1,22.0858
CO[C@@H]1COC(=O)[C@@H](CCSC)NC(=O)C/C=C\[C@@H](C)COC(=O)[C@H](C)NC(=O)C/C=C\[C@H]1C,17.7971
O=C(Oc1ccccc1)N1CCC2(CCCN(c3ccccn3)C2)CC1,19.0268
C[C@@]12C(=O)OC(=O)[C@@]1(C)[C@H]1CC[C@@H]2O1,28.782
CC1CCC2C(=O)OC(COc3ccc(C(C)(C)C)cc3)CN2C1c1ccc(Br)cc1,29.7745
CC[C@@H](c1ccc2cc(O)ccc2c1)C(C)(C)C(=O)O,6.2755
C[C@@H](C(=O)Nc1ccc2ccccc2c1)[C@H]1C[C@]1(C)[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)c1ccccc1,48.0054
O=[N+]([O-])c1ccc2c(c1)Cc1cc(N=Cc3ccc4c(c3)OCO4)ccc1-2,16.1188
CCN1C(=O)[C@@H]2[C@H]3C(=CC[C@@H]2C1=O)C1(OCCCO1)[C@H]1O[C@@H]1[C@H]3O,21.3967
Cl.O=C(O)C1=CCCNC1,2.68
COc1c2c(cc3occ(-c4ccc5c(c4)OCO5)c(=O)c13)OC(C)(C)C=C2,86.8156
CCC(O)OC(O)CC,3.3688
CN1CCN(c2nc(-c3ccoc3)nc3ccccc23)CC1,13.9269
O=c1cnc2cncnc2n1Cc1ccccc1Cl,0.5496
CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,13.5409
COc1ccc(C(=O)c2ccccc2)c(O)c1,15.2486
N[C@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@@H]12)c1ccccc1,32.2221
CCC(=O)[C@]12O[C@@]3(C4C(=O)OCCC41)N(Cc1ccccc1)C(C)=C(C(=O)OC)C(c1ccccc1)N3C2=O,100.0
Cc1ccc(S(=O)(=O)N[C@H]2COC(=O)[C@H](C)COC(=O)C/C=C\[C@H]2C)cc1,9.8291
C=C[C@]1(C)C[C@H](OC(=O)CO)[C@@]2(C)[C@H](C)CC[C@@]3(CCC(=O)[C@H]32)[C@H](C)[C@H]1O,42.7126
CC1(C)S[C@@H]2[C@H](C(=O)O)N=C(Cc3ccccc3)N2[C@H]1C(=O)O,10.4103
Br.C[N+](C)(C)CCCCCNCC12CC3CC(CC(C3)C1)C2.[Br-],18.2742
